"speaker","words","episode","num"
"JERRY","I don't know. All I know he was sniffing.","the-sniffing-accountant",68
"KRAMER","Jerry, listen, we went in on a CD together.","the-sniffing-accountant",68
"JERRY","I know.","the-sniffing-accountant",68
"KRAMER","And Newman gave you money too. I didn't even meet this guy. We trusted you.","the-sniffing-accountant",68
"JERRY","Look, it doesn't necessarily mean anything yet, it just means he was sniffing.","the-sniffing-accountant",68
"KRAMER","Well, what else? Was he nervous? Did he use a lot of slang? Did he use the word 'man'?","the-sniffing-accountant",68
"JERRY","No, he didn't use 'man'.","the-sniffing-accountant",68
"KRAMER","I mean when he was leaving did he say I'm splittin' ?","the-sniffing-accountant",68
"JERRY","No, but in one point he did use the bathroom.","the-sniffing-accountant",68
"KRAMER","Whoh!","the-sniffing-accountant",68
"JERRY","Do you think that's a bad sign?","the-sniffing-accountant",68
"KRAMER","Yes!! Yes, that's what they do! They live in the bathroom! All right, what are we going to do? We are going to get our money back, right?","the-sniffing-accountant",68
"JERRY","I don't know. This sweater really itches me. You want it?","the-sniffing-accountant",68
"KRAMER","Yeah.","the-sniffing-accountant",68
"ELAINE","Hello.... hello, oh...","the-sniffing-accountant",68
"JAKE","Well, you notice anything?","the-sniffing-accountant",68
"ELAINE","You have cleaned out the whole apartment and you're making dinner. Oh, you are a perfect, you are a perfect man.","the-sniffing-accountant",68
"JAKE","Ooh...","the-sniffing-accountant",68
"ELAINE","Did anyone call?","the-sniffing-accountant",68
"JAKE","I got a few messages, I wrote them down.","the-sniffing-accountant",68
"ELAINE","Where are they?","the-sniffing-accountant",68
"JAKE","Lets see, they are...here they are.","the-sniffing-accountant",68
"ELAINE","Thank you. Heh, I'll call you back.Ooh, Myra had the baby! Oh, my God that's wonderful! Who called?","the-sniffing-accountant",68
"JAKE","She did.","the-sniffing-accountant",68
"ELAINE","She did? Oh, that's so great!","the-sniffing-accountant",68
"JAKE","Where do you keep the corkscrew?","the-sniffing-accountant",68
"ELAINE","In the drawer on the right. Hmm...","the-sniffing-accountant",68
"JAKE","What?","the-sniffing-accountant",68
"ELAINE","Oh it's nothing.","the-sniffing-accountant",68
"JAKE","What is it?","the-sniffing-accountant",68
"ELAINE","It's nothing.","the-sniffing-accountant",68
"JAKE","Tell me.","the-sniffing-accountant",68
"ELAINE","Well, I was just curious why you didn't use an exclamation point?","the-sniffing-accountant",68
"JAKE","What are you talking about?","the-sniffing-accountant",68
"ELAINE","See, right here you wrote ""Myra had the baby"", but you didn't use an exclamation point.","the-sniffing-accountant",68
"JAKE","So?","the-sniffing-accountant",68
"ELAINE","So, it's nothing. Forget it, forget it, I just find it curious.","the-sniffing-accountant",68
"JAKE","What's so curious about it?","the-sniffing-accountant",68
"ELAINE","Well, I mean if one of your close friends had a baby and I left you a message about it, I would use an exclamation point.","the-sniffing-accountant",68
"JAKE","Well, maybe I don't use my exclamation points as haphazardly as you do.","the-sniffing-accountant",68
"ELAINE","You don't think that someone having a baby warrants an exclamation point.","the-sniffing-accountant",68
"JAKE","Hey, I just chalked down the message. I didn't know I was required to capture the mood of each caller.","the-sniffing-accountant",68
"ELAINE","I just thought you would be a little more excited about a friend of mine having a baby.","the-sniffing-accountant",68
"JAKE","Ok, I'm excited. I just don't happen to like exclamation points.","the-sniffing-accountant",68
"ELAINE","Well, you know Jake, you should learn to use them. Like the way I'm talking right now, I would put an exclamation points at the end of all these sentences! On this one! And on that one!","the-sniffing-accountant",68
"JAKE","Well, you can put one on this one: I'm leaving!","the-sniffing-accountant",68
"JERRY","You're out of your mind you know that.","the-sniffing-accountant",68
"ELAINE","What?","the-sniffing-accountant",68
"JERRY","It's an exclamation point! It's a line with a dot under it.","the-sniffing-accountant",68
"ELAINE","Well, I felt a call for one.","the-sniffing-accountant",68
"JERRY","A call for one, you know I thought I've heard everything. I've never heard a relationship being affected by a punctuation.","the-sniffing-accountant",68
"ELAINE","I found it very troubling that he didn't use one.","the-sniffing-accountant",68
"JERRY","George was right. Didn't take you long.","the-sniffing-accountant",68
"KRAMER","Anything new on that guy on drugs?","the-sniffing-accountant",68
"ELAINE","He's not on drugs.","the-sniffing-accountant",68
"KRAMER","Then why the sniffing? Who walks around sniff, sniff sniffing?","the-sniffing-accountant",68
"ELAINE","All right, here, you call him right now. See if he's sniffing right now.","the-sniffing-accountant",68
"JERRY","Good idea.","the-sniffing-accountant",68
"VOICE ON THE PHONE","Prophet and Goldstein.","the-sniffing-accountant",68
"JERRY","Yes, I'd like to speak to Barry Prophet, please.","the-sniffing-accountant",68
"VOICE","I'm sorry he's out of town.","the-sniffing-accountant",68
"JERRY","Out of town?","the-sniffing-accountant",68
"VOICE","Yes, he went to South America.","the-sniffing-accountant",68
"JERRY","South America?","the-sniffing-accountant",68
"KRAMER","South America?","the-sniffing-accountant",68
"JERRY","I'll call back, thank you. He went to South America!","the-sniffing-accountant",68
"KRAMER","Yyyeeaaah!!","the-sniffing-accountant",68
"ELAINE","So what?","the-sniffing-accountant",68
"JERRY","Who goes to South America?","the-sniffing-accountant",68
"ELAINE","People go to South America.","the-sniffing-accountant",68
"JERRY","Yeah, and they come back with things taped to they're large intestine.","the-sniffing-accountant",68
"ELAINE","So, because of a few bad apples you're gonna impugn an entire continent?","the-sniffing-accountant",68
"JERRY","Yes, I'm impugning a continent.","the-sniffing-accountant",68
"KRAMER","Well, I say we're going to take our money right now!","the-sniffing-accountant",68
"NEWMAN","Hey, hey...","the-sniffing-accountant",68
"JERRY","Hello Newman.","the-sniffing-accountant",68
"NEWMAN","Hello Jerry. So, any news?","the-sniffing-accountant",68
"KRAMER","Yeah, he skipped out and ptruut went to South America!","the-sniffing-accountant",68
"NEWMAN","South America?! What kind of snow blower did you get us mixed up with?","the-sniffing-accountant",68
"ELAINE","Ok, gentlemen. The fact remains you still have no proof. This is all speculation and hearsay.","the-sniffing-accountant",68
"KRAMER","Wait, there is one way to find out. We set up a sting. You know like Abscam. Like Abscam Jerry.","the-sniffing-accountant",68
"ELAINE","What are you gonna do? You gonna put on a phony beard and dress-up like Arab sheiks and sit around in some hotel room. I mean come on...","the-sniffing-accountant",68
"JERRY","Wait a second. Maybe there is someway we can tempt him and find out...","the-sniffing-accountant",68
"NEWMAN","If we put our three heads together we should come up with something.","the-sniffing-accountant",68
"KRAMER","What's today?","the-sniffing-accountant",68
"NEWMAN","It's Thursday.","the-sniffing-accountant",68
"KRAMER","Really? Feels like Tuesday.","the-sniffing-accountant",68
"NEWMAN","Tuesday has no feel. Monday has a feel, Friday has a feel, Sunday has a feel....","the-sniffing-accountant",68
"KRAMER","I feel Tuesday and Wednesday...","the-sniffing-accountant",68
"JERRY","All right, shut up the both of you! You're making me nervous. Where is he already? He should've been out of work by now.","the-sniffing-accountant",68
"NEWMAN","Hey, you know this is kind of fun.","the-sniffing-accountant",68
"KRAMER","Yeah, maybe we oughta become private detectives...","the-sniffing-accountant",68
"JERRY","Yeah maybe you should.","the-sniffing-accountant",68
"KRAMER","Maybe I will.","the-sniffing-accountant",68
"NEWMAN","Yeah, me too.","the-sniffing-accountant",68
"JERRY","All right, what are you gonna say to him?","the-sniffing-accountant",68
"KRAMER","Just gonna find out if he's interested.","the-sniffing-accountant",68
"NEWMAN","Hey, hey maybe I should go with him?","the-sniffing-accountant",68
"JERRY","No, you stay in the car.","the-sniffing-accountant",68
"NEWMAN","Who made you the leader?","the-sniffing-accountant",68
"JERRY","All right Newman, one more peep out of you and you're out of the whole operation! There he is. He's going to that bar.","the-sniffing-accountant",68
"KRAMER","All right, I'm going in.","the-sniffing-accountant",68
"JERRY","Be careful Kramer.","the-sniffing-accountant",68
"NEWMAN","I've should've gone in with him.","the-sniffing-accountant",68
"JERRY","No, you stay here in the car. I may need you.","the-sniffing-accountant",68
"NEWMAN","What you need me in the car for?","the-sniffing-accountant",68
"JERRY","I might need you to get me a soda.","the-sniffing-accountant",68
"KRAMER","I'll have a brewsky , Charlie.","the-sniffing-accountant",68
"BARTENDER","Name's Mitch.","the-sniffing-accountant",68
"KRAMER","Oh, there's nothing like a cold one after a long day, eh?","the-sniffing-accountant",68
"BARRY","Yeah.","the-sniffing-accountant",68
"KRAMER","Oh yeah, I've been known to drink a beer or two. But then again, I've been known to do a lot of things.","the-sniffing-accountant",68
"KRAMER","Cigarette?","the-sniffing-accountant",68
"BARRY","No, I never touch them.","the-sniffing-accountant",68
"KRAMER","I suck'em down like Coca-Cola. Well here's to feeling good all the time.","the-sniffing-accountant",68
"KRAMER","Looks like you've got yourself a little cold there, eh?","the-sniffing-accountant",68
"BARRY","I don't think so.","the-sniffing-accountant",68
"KRAMER","Me neither.","the-sniffing-accountant",68
"JERRY","You should try this new dental floss Glide, it's fantastic.","the-sniffing-accountant",68
"NEWMAN","I use dental tape.","the-sniffing-accountant",68
"JERRY","You should try this.","the-sniffing-accountant",68
"NEWMAN","I don't wanna.","the-sniffing-accountant",68
"JERRY","Not even once?","the-sniffing-accountant",68
"NEWMAN","No.","the-sniffing-accountant",68
"JERRY","You're an idiot.","the-sniffing-accountant",68
"NEWMAN","Why, because I use dental tape?","the-sniffing-accountant",68
"JERRY","Right, anyone who uses dental tape is an idiot.","the-sniffing-accountant",68
"KRAMER","South America?","the-sniffing-accountant",68
"BARRY","Yeah, yeah.","the-sniffing-accountant",68
"KRAMER","That's importuning(?) continent.","the-sniffing-accountant",68
"BARRY","They are expanding their economic base.","the-sniffing-accountant",68
"KRAMER","Tell me about it.","the-sniffing-accountant",68
"BARRY","Excuse me, I have to go to the bathroom.","the-sniffing-accountant",68
"KRAMER","I'm hip.","the-sniffing-accountant",68
"BARRY","Hip to the what?","the-sniffing-accountant",68
"KRAMER","To the whole scene. sniff","the-sniffing-accountant",68
"BARRY","What scene?","the-sniffing-accountant",68
"KRAMER","The bathroom scene. sniff, sniff","the-sniffing-accountant",68
"BARRY","Listen, don't take this personally, but when I'm coming back I'm sitting over there.","the-sniffing-accountant",68
"NEWMAN","No, no I don't like it.","the-sniffing-accountant",68
"JERRY","What do you mean you don't like it? How could you not like it?","the-sniffing-accountant",68
"NEWMAN","I like the thick tape.","the-sniffing-accountant",68
"BARRY","Heeyy!! What kind of a nut are you?","the-sniffing-accountant",68
"FARKUS","So, basically the job here is quite simple. Selling bras.","the-sniffing-accountant",68
"GEORGE","Well, that interests me very much Mr. Farkus.Very much indeed, sir.","the-sniffing-accountant",68
"FARKUS","Have you ever sold a woman's line before?","the-sniffing-accountant",68
"GEORGE","No, but I have very good repute with women, very good, top form. And the first time I laid my I on brassieres I was enthralled.","the-sniffing-accountant",68
"FARKUS","Hum. tell me about it.","the-sniffing-accountant",68
"GEORGE","Well, I was 14 years old. I was in my friends bathroom. His mother's brassieres were hanging on the shower rod. I picked it up, studied it. I thought, I like this. I didn't know what way or what level, but I knew: I wanted to be around brassieres.","the-sniffing-accountant",68
"FARKUS","That's incredible story. You have a remarkable passion for brassieres.","the-sniffing-accountant",68
"GEORGE","They are more than an underwear to me Mr.Farkus. Two cups in the front, two loops in the back. How do they do it?","the-sniffing-accountant",68
"FARKUS","Well, I think I can say, barring some unforeseen incident, that you'll have a very bright future here at ED Granmont.","the-sniffing-accountant",68
"GEORGE","Thank you Mr.Farkus, thank you very much indeed.","the-sniffing-accountant",68
"FARKUS","See you monday 9 o'clock.","the-sniffing-accountant",68
"GEORGE","If you don't mind, sir. I'll be here at 8.","the-sniffing-accountant",68
"FARKUS","Excellent.","the-sniffing-accountant",68
"GEORGE","So long, Mr. Farkus.","the-sniffing-accountant",68
"MS. DE GRANMONT","What you're think you're doing?","the-sniffing-accountant",68
"GEORGE","Oh, nothing...","the-sniffing-accountant",68
"MS. DE GRANMONT","Farkus, get out here!","the-sniffing-accountant",68
"FARKUS","Yes, Ms. De Granmont?","the-sniffing-accountant",68
"MS. DE GRANMONT","Who is this pervert little weasel?","the-sniffing-accountant",68
"FARKUS","This is Costanza, he's our new bra salesman. He's supposed to start on monday.","the-sniffing-accountant",68
"MS. DE GRANMONT","If he's here on monday, you're not. Take a pick.","the-sniffing-accountant",68
"FARKUS TO GEORGE","Get out!","the-sniffing-accountant",68
"ELAINE","You wanted to see me, Mr. Lippman?","the-sniffing-accountant",68
"LIPPMAN","I was just going over the Jake Jarmel book and I understand you worked with him very closely.","the-sniffing-accountant",68
"ELAINE","Yes, krhm, yes I did.","the-sniffing-accountant",68
"LIPPMAN","And, anyway I was just reading your final edit, um, there seems to be an inordinate number of exclamation points.","the-sniffing-accountant",68
"ELAINE","Well, I felt that the writing lacked certain emotion and intensity.","the-sniffing-accountant",68
"LIPPMAN","Oh, ""It was damp and chilly afternoon, so I decided to put on my sweatshirt!""","the-sniffing-accountant",68
"ELAINE","Right, well...","the-sniffing-accountant",68
"LIPPMAN","You put exclamation point after sweatshirt?","the-sniffing-accountant",68
"ELAINE","That's that's correct, I-I felt that the character doesn't like to be ch-ch-chilly...","the-sniffing-accountant",68
"LIPPMAN","I see, ""I pulled the lever on the machine, but the Clark bar didn't come out!"" Exclamation point?","the-sniffing-accountant",68
"ELAINE","Well, yeah, you know how frustrating that can be when you keep putting quarters and quarters in to machine and then prrt nothing comes out...","the-sniffing-accountant",68
"LIPPMAN","Get rid of the exclamation points...","the-sniffing-accountant",68
"ELAINE","Ok, ok ok ...","the-sniffing-accountant",68
"LIPPMAN","I hate exclamation points...","the-sniffing-accountant",68
"ELAINE","...ok I'll just....","the-sniffing-accountant",68
"JERRY","'Dear Barry. Consider this letter to be official termination of our relationship effective immediately.'","the-sniffing-accountant",68
"KRAMER","Exclamation point.","the-sniffing-accountant",68
"ELAINE","You still have no proof.","the-sniffing-accountant",68
"KRAMER","Elaine, he was sniffing like crazy around me.","the-sniffing-accountant",68
"JERRY","'I will expect all funds in form of cashier checks no later than the 18th'.","the-sniffing-accountant",68
"KRAMER","Double exclamation point!","the-sniffing-accountant",68
"NEWMAN","Will that take care of ours too?","the-sniffing-accountant",68
"JERRY","Yeah, I'll give you yours as soon as I get my money back.","the-sniffing-accountant",68
"NEWMAN","Hey, you want me to mail it? I'm on my way out anyway.","the-sniffing-accountant",68
"JERRY","Yeah, thanks.","the-sniffing-accountant",68
"NEWMAN","It'll be my pleasure.","the-sniffing-accountant",68
"NEWMAN","See'ya later.","the-sniffing-accountant",68
"JERRY","You know this...","the-sniffing-accountant",68
"KRAMER","Hey, Ralph.","the-sniffing-accountant",68
"JERRY","Hi Ralph.","the-sniffing-accountant",68
"RALPH","What's up fellows? That'll be 14,30.","the-sniffing-accountant",68
"JERRY","All right.","the-sniffing-accountant",68
"KRAMER","Mushrooms, you got mushrooms Jerry?","the-sniffing-accountant",68
"JERRY","Yeah.","the-sniffing-accountant",68
"KRAMER","What's the matter? You've got a cold?","the-sniffing-accountant",68
"RALPH","No Kramer, what is this?","the-sniffing-accountant",68
"KRAMER","It's a sweater.","the-sniffing-accountant",68
"RALPH","What's it made out of?","the-sniffing-accountant",68
"KRAMER","I don't know, Jerry gave it to me.","the-sniffing-accountant",68
"JERRY","Mohair, I think.","the-sniffing-accountant",68
"RALPH","Mohair, that figures, I'm allergic to mohair.","the-sniffing-accountant",68
"JERRY","You mean you just started sniffing?","the-sniffing-accountant",68
"RALPH","Yeah, mohair does it to me every time.","the-sniffing-accountant",68
"JERRY","I was wearing that sweater in the coffee shop when Barry came in.","the-sniffing-accountant",68
"KRAMER","Jerry, I was wearing it in the bar.","the-sniffing-accountant",68
"ELAINE","The sweater! The sweater made him sniff! I told you he wasn't a drug addict.","the-sniffing-accountant",68
"JERRY","Oh no! The letter, Newman, it's got exclamation points all over it!","the-sniffing-accountant",68
"KRAMER","Not to mention the picture of him on the toilet.","the-sniffing-accountant",68
"JERRY","The what??","the-sniffing-accountant",68
"NEWMAN","After you.","the-sniffing-accountant",68
"WOMAN","Thank you.","the-sniffing-accountant",68
"WOMAN","Get your hands off of me! Johnny!!! Johnny!","the-sniffing-accountant",68
"FRANK","What do you mean you felt the material? What, with your fingers like this?","the-sniffing-accountant",68
"GEORGE","So what, what is so bad about that?","the-sniffing-accountant",68
"ESTELLE","Who goes around feeling people's material? What can be gained feeling a person's material? It's insanity!","the-sniffing-accountant",68
"FRANK","What ever happened to ""Why, that's a lovely dress you have on. May I have this dance?""!!","the-sniffing-accountant",68
"ELAINE","You are really lucky Newman never mailed that letter.","the-sniffing-accountant",68
"JERRY","Sorry I'm late, I just came from a meeting with my lawyer.","the-sniffing-accountant",68
"ELAINE","What is this?","the-sniffing-accountant",68
"JERRY","It's a letter from your friend Barry Prophet's lawyer.","the-sniffing-accountant",68
"ELAINE","He is filing a chapter eleven. Why, what's going on, why is he filing a chapter eleven?","the-sniffing-accountant",68
"JERRY","Bankruptcy, bankruptcy...as in I've taken your money and spent it on drugs!","the-sniffing-accountant",68
"ELAINE","What do you mean, I thought it was the sweater.","the-sniffing-accountant",68
"KRAMER","All right, What about the money?","the-sniffing-accountant",68
"JERRY","What about the money? Apparently if I had dissolved my relationship with him prior to his filing chapter eleven, I've could've got the money back. Which I","the-sniffing-accountant",68
"I"," I","the-sniffing-accountant",68
"NEWMAN","Pair of bear claws, please.","the-sniffing-accountant",68
"WOMAN","Nice.","the-sniffing-accountant",68
"JERRY","Think so?","the-sniffing-accountant",68
"WOMAN","Yeah, what is it?","the-sniffing-accountant",68
"JERRY","Half silk, half cotton, half linen. How can you go wrong?","the-sniffing-accountant",68
"THE END"," THE END","the-sniffing-accountant",68
"STAN","...And so the baby's head comes","the-bris",69
"ELAINE","Whoa.","the-bris",69
"STAN","And then doctor says...","the-bris",69
"JERRY","Thank you, that's enough.","the-bris",69
"STAN","Will you look at that baby. Sucking like there's no tomorrow.","the-bris",69
"JERRY","(LOOKING AWAY) Yeah, yeah, yeah.","the-bris",69
"STAN","Look at that JERRY, look at that. Sucking, sucking...","the-bris",69
"JERRY","Yeah, I looked. I saw.","the-bris",69
"STAN","This doesn't make you uncomfortable, does it?","the-bris",69
"JERRY","Uncomfortable? Not at all. (ASIDE TO ELAINE) See your friend's wife's breast sticking out - why would that make me uncomfortable?","the-bris",69
"STAN","Look at him.","the-bris",69
"JERRY","How long do they do that?","the-bris",69
"STAN","Oh, a year or two.","the-bris",69
"JERRY","No break?","the-bris",69
"STAN","Then comes the weaning.","the-bris",69
"JERRY","So after the sucking, comes the weaning.","the-bris",69
"ELAINE","First the sucking then the weaning.","the-bris",69
"JERRY","Well, you gotta wean.","the-bris",69
"STAN","Gotta wean.","the-bris",69
"ELAINE","It's a must wean situation.","the-bris",69
"PAUSE."," PAUSE.","the-bris",69
"GEORGE","What about that spot I got?","the-bris",69
"JERRY","Yeah, that's a great spot.","the-bris",69
"GEORGE","You open the door to the car, boom, you walk right into the","the-bris",69
"JERRY","Yes.","the-bris",69
"GEORGE","I'm driving to the post office.","the-bris",69
"JERRY"," JERRY","the-bris",69
"GEORGE","Maybe the baby would like to see my spot. A positive, uplifting","the-bris",69
"JERRY","Where's KRAMER? He should've been here by now.","the-bris",69
"ELAINE","Did you give him the room number?","the-bris",69
"JERRY","Yes, 1397.","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE B"," SCENE B","the-bris",69
"KRAMER"," KRAMER","the-bris",69
"PATIENT","Excuse me. Do you know where the staircase is?","the-bris",69
"KRAMER","Uh.. over there...","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE C"," SCENE C","the-bris",69
"HE"," HE","the-bris",69
"KRAMER","Pig man! It's a pig man! Pig man!","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE D"," SCENE D","the-bris",69
"STAN","..So anyway, JERRY and ELAINE, we have something we want to ask","the-bris",69
"GEORGE","Look at it. I pulled it in perfectly equidistant from the car in","the-bris",69
"JERRY","Will you shut up.","the-bris",69
"ELAINE","I'm taking a cab home. I can't take it anymore.","the-bris",69
"JERRY","So what were you about to say, STAN?","the-bris",69
"STAN","Myra and I would like you and ELAINE to be the Godparents of","the-bris",69
"ELAINE","Wow.","the-bris",69
"JERRY","Me? A godfather?","the-bris",69
"STAN","Yes.","the-bris",69
"JERRY","(A LA DON CORLEONE) Never go against the family, ELAINE.","the-bris",69
"ELAINE","What?","the-bris",69
"KRAMER ENTERS."," KRAMER ENTERS.","the-bris",69
"KRAMER","The pig-man! I saw a pig-man! He was just lying there and then he","the-bris",69
"GEORGE","KRAMER, what the hell are you talking about?","the-bris",69
"KRAMER","I'm talking about the pigman, GEORGE. I went into the wrong room","the-bris",69
"GEORGE","A pigman?","the-bris",69
"KRAMER","Yes, a pigman. Half pig, half man.","the-bris",69
"ELAINE","That's nice, KRAMER... So, anyway, what exactly is involved in","the-bris",69
"JERRY","(A LA DON CORLEIONE) ELAINE, don't ever ask me about my","the-bris",69
"MYRA","Nothing really.","the-bris",69
"STAN","The most important thing is to help with the bris.","the-bris",69
"JERRY","The bris?","the-bris",69
"ELAINE","The bris?","the-bris",69
"KRAMER","A bris? you mean snip snip?","the-bris",69
"STAN","Yeah.","the-bris",69
"KRAMER","I would advise against that.","the-bris",69
"ELAINE","KRAMER. It's a tradition.","the-bris",69
"KRAMER","Well, so was sacrificing virgins to appease the gods, but we","the-bris",69
"JERRY","Well, maybe we should.","the-bris",69
"GEORGE","Why are all those people milling around my car?","the-bris",69
"KRAMER","I don't know.","the-bris",69
"JERRY","Maybe they're admiring your spot.","the-bris",69
"KRAMER","No. They're all looking up.","the-bris",69
"GEORGE.","Oh my god, there's somebody on the roof of the hospital.","the-bris",69
"KRAMER","Whoa. That's the guy who asked me where the staircase was.","the-bris",69
"GEORGE","Jeez, I hope he doesn't.. Oh no!","the-bris",69
"CAR."," CAR.","the-bris",69
"GEORGE","My car! My car!","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE E"," SCENE E","the-bris",69
"ELAINE","A mohel! What the hell is a mohel?","the-bris",69
"JERRY","A mohel is the person who performs the circumcision.","the-bris",69
"ELAINE","Where am I going to find a Mohel?","the-bris",69
"JERRY","Oh, finding a Mohel is a piece of cake. Any idiot can find a","the-bris",69
"ELAINE","Have you ever seen one?","the-bris",69
"JERRY","You mean that wasn't -","the-bris",69
"ELAINE","Yeah.","the-bris",69
"JERRY","No.. you?","the-bris",69
"ELAINE","Ya.","the-bris",69
"JERRY","What'd you think?","the-bris",69
"ELAINE","(SHAKES HER HEAD) No...","the-bris",69
"JERRY","Not good?","the-bris",69
"ELAINE","No, had no face, no personality, very dull. It was like a","the-bris",69
"JERRY","Hey.","the-bris",69
"GEORGE","Well I just got the estimate. It's going to cost more to fix that","the-bris",69
"JERRY","Ah, you're screwed.","the-bris",69
"GEORGE","I know, swan dives from twenty floors, lands right on to it. What","the-bris",69
"ELAINE","Well I have to interview a Mohel.","the-bris",69
"JERRY","Oh, poor ELAINE. Look at her. Attended the finest finishing","the-bris",69
"OF REVELATION."," OF REVELATION.","the-bris",69
"JERRY","What's the matter?","the-bris",69
"ELAINE","Are you alright?","the-bris",69
"KRAMER","Don't even question my instincts, because my instincts are honed.","the-bris",69
"JERRY","What now?","the-bris",69
"KRAMER","Pigman, baby. Pigman.","the-bris",69
"ELAINE","Oh, if I hear about this pigman one more time...","the-bris",69
"KRAMER","I'm tellin ya the pigman is alive. The governments been","the-bris",69
"JERRY","Will you stop it. Just because a hospital gets a grant to study","the-bris",69
"KRAMER","Oh. JERRY wake up to reality. It's military thing. They're","the-bris",69
"GEORGE","I wish there were pigmen. You get a few of these pigmen walking","the-bris",69
"JERRY","Believe me, there'd be plenty of women going for the pig-men. No","the-bris",69
"DOOR."," DOOR.","the-bris",69
"ELAINE","(MUMBLES) Alright, that's about enough","the-bris",69
"JERRY","Oh, what's the matter you're not interested in this?","the-bris",69
"ELAINE","No, it's fascinating, could you do me a favor, could you tape the","the-bris",69
"KRAMER","You should call this off, ELAINE. It's a barbaric ritual.","the-bris",69
"ELAINE","Perhaps one day when the pigmen roam free it will be stopped.","the-bris",69
"ELAINE LEAVES."," ELAINE LEAVES.","the-bris",69
"GEORGE","But KRAMER, isn't it a question of hygiene?","the-bris",69
"KRAMER","Oh, that's a myth. Besides, you know, it makes sex more","the-bris",69
"GEORGE","Yeah. So how does that help me?","the-bris",69
"JERRY","(TO GEORGE) Hey GEORGE, have you ever seen one?","the-bris",69
"GEORGE","Yeah, my roommate in college.","the-bris",69
"JERRY","So what'd you think?","the-bris",69
"GEORGE","I got used to it.","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE G"," SCENE G","the-bris",69
"PASS IN HALLWAY."," PASS IN HALLWAY.","the-bris",69
"JERRY","Alright, I'm waiting. I want to see the pig-man. Show me the pig-","the-bris",69
"KRAMER","Oh, don't worry. I'm gonna show him to you, and you'll never be","the-bris",69
"JERRY","Maybe he's just a guy with a nose like this. You know a lot of","the-bris",69
"KRAMER","Believe me, JERRY, somewhere in this hospital the anguished oink","the-bris",69
"JERRY","If I hear an anguished oink, I'm outta here.","the-bris",69
"KRAMER","I can't let this go on.","the-bris",69
"JERRY","Let me understand this. So if you find the pigman, your intention","the-bris",69
"KRAMER","That's right. (CALLING OUT)","the-bris",69
"JERRY","KRAMER! well I don't see any pig-men. Look (HE POINTS AT","the-bris",69
"GEORGE APPROACHES."," GEORGE APPROACHES.","the-bris",69
"GEORGE","Okay. The administrator's on the third floor. I'll meet you guys","the-bris",69
"KRAMER","You got room for the pig-man?","the-bris",69
"GEORGE","The pig-man can take the bus.","the-bris",69
"KRAMER","You know, if pig-man had a car, he'd give you a ride.","the-bris",69
"GEORGE","How do you know? What if Pigman had a two-seater?","the-bris",69
"KRAMER","Come on GEORGE, be realistic.","the-bris",69
"GEORGE","All right, if pig-man comes along, we'll squeeze him in. I'll see","the-bris",69
"GEORGE EXITS."," GEORGE EXITS.","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE H"," SCENE H","the-bris",69
"MRS. SWEEDLER","Mr. Costanza, come in, come in. It's been a very trying couple of","the-bris",69
"GEORGE","Well, I join them in their grief.","the-bris",69
"GEORGE","Yes, splat. Exactly. Splat. That's where I come in. On splat. You","the-bris",69
"GEORGE","You see, that trudge affected me in a very, very personal way.","the-bris",69
"GEORGE","Yes, you see, the deceased landed on my car. The splat, as it","the-bris",69
"GEORGE","Well then it's all pulled down. Anyway. The damage,","the-bris",69
"GEORGE","Yes, a shame. That's just how I would describe it. Now, with all","the-bris",69
"SHE GLARES","Mrs.Sweedler","the-bris",69
"GEORGE","Yes.","the-bris",69
"GEORGE","Yes.","the-bris",69
"GEORGE"," GEORGE","the-bris",69
"GEORGE","What?","the-bris",69
"GEORGE","Yes.. you know, depending.","the-bris",69
"GEORGE","Should I leave these with you?","the-bris",69
"HE EXITS."," HE EXITS.","the-bris",69
"ACT ONE"," ACT ONE","the-bris",69
"SCENE J","(JERRY, KRAMER, resident)","the-bris",69
"JERRY TRIES TO LOOK"," JERRY TRIES TO LOOK","the-bris",69
"INCONSPICUOUS."," INCONSPICUOUS.","the-bris",69
"KRAMER","Excuse me. What happened to the man, that was in this room","the-bris",69
"RESIDENT","I don't know what you're talking about.","the-bris",69
"KRAMER","You know. (HE PUSHES HIS NOSE UP WITH HIS THUMB).","the-bris",69
"RESIDENT","No.","the-bris",69
"KRAMER","(STILL HOLDING HIS NOSE UP ) This doesn't look familiar to you?","the-bris",69
"RESIDENT","Sir?","the-bris",69
"KRAMER","Look, I know what's going on. Oink, oink.","the-bris",69
"RESIDENT","I really have some patients I have to attend to.","the-bris",69
"OTHER WAY."," OTHER WAY.","the-bris",69
"KRAMER","(TOUGH TALKING) Look, you little quack, I know you had a half man","the-bris",69
"RESIDENT","Half-what?","the-bris",69
"KRAMER","You know what - bacon, sausage, (A LA PORKY PIG) A-deek-a-deek-a-","the-bris",69
"RESIDENT","Oh, the pig-man. They moved him down the hall.","the-bris",69
